review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
abiss di update malah bnyak bug dri harga login jg susah pdhal udh masuk tp login gagal mending klok ada voucer abiss di updat3 dan kecewaw thanks...,1,0,abiss update bnyak bug harga login jg susah pdhal login gagal mending klok voucer abiss updat kecewaw,67,2.0,0.6493,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['abiss', 'update', 'bnyak', 'bug', 'harga', 'login', 'juga', 'susah', 'pdhal', 'login', 'gagal', 'lebih baik', 'klok', 'voucer', 'abiss', 'updat', 'kecewaw']"
Tak kasih bintang 2 dulu karena sertifikat prakerja saya belum juga masuk dasboard udah lebih dari 1 mnggu dari pyelesaian pelatihan padahal.,2,0,bintang sertifikat dasboard mnggu pyelesaian latih,68,2.0,0.4975,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bintang', 'sertifikat', 'dasboard', 'mnggu', 'pyelesaian', 'latih']"
Dari tanggal 24 sampe sekarang tnggal 27 pesanan saya masih di proses penjual. Makin buruk aja pelayananya. Dan lazada kredit saya masih di blokir pdhl baru dapet 50 ribu saldo dari undangan teman...udah 81 barang lebih yang saya beli padahal,1,0,sampe tnggal pesan proses jual pelayananya kredit blokir pdhl ribu saldo undang teman barang beli,69,0.0,0.5734,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['sampai', 'tnggal', 'pesan', 'proses', 'jual', 'layanan', 'kredit', 'blokir', 'pdhl', 'ribu', 'saldo', 'undang', 'teman', 'barang', 'beli']"
"Sering banget ke back sendiri, loadingnya lama, tolong dongg diperbaiki. Padahal udah di upgrade masih aja gitu, bikin sebel aja",2,0,back loadingnya tolong dongg upgrade bikin sebel,70,2.0,0.5641,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['back', 'loadingnya', 'tolong', 'dongg', 'upgrade', 'bikin', 'sebel']"
Ngntd iklan maksa anj lagi enak enak nonton lazada muncul bngsd,1,0,ngntd iklan maksa nonton muncul bngsd,71,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ngntd', 'iklan', 'maksa', 'nonton', 'muncul', 'bngsd']"
"Ini kenapa yah ko Shopee saya susah banget dibukanya padahal ga ada update terbaru, jaringan saya juga pake wifi",2,0,susah update jaring pake wifi,72,2.0,0.994,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['susah', 'update', 'jaring', 'pakai', 'wifi']"
loading mulu. padahal udah pake wifi. :(,1,0,loading mulu pake wifi,73,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['loading', 'melulu', 'pakai', 'wifi']"
"Buruk Sekali, Gak bakalan pake tokpet lagi!, Udah bayar di Alfamat dan transaksi berhasil, tiba"" transaksi di batalkan secara sepihak sama TOKPET dengan alasan promonya gak bisa di pake, padahal duit udah masuk, terus duit di ganti sama saldo tokpet, pengembalian duit bisanya di transfer, sedangkan gue kaga punya rekening, lucu sekali yaa ini tokpet, customer serficnya responnya lama!, Duit udah masuk tapi gak bisa di tarik lagi sedangkan gue gak punya rekening, PERLINDINGAN KONSUMENNYA BURUK!!!",1,0,pake tokpet bayar alfamat transaksi hasil transaksi batal tokpet alas promonya pake duit duit ganti saldo tokpet duit transfer kaga rekening lucu tokpet customer serficnya responnya duit tarik rekening perlindingan konsumen,74,2.0,0.7738,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pakai', 'tokpet', 'bayar', 'alfamat', 'transaksi', 'hasil', 'transaksi', 'batal', 'tokpet', 'alas', 'promonya', 'pakai', 'duit', 'duit', 'ganti', 'saldo', 'tokpet', 'duit', 'transfer', 'tidak', 'rekening', 'lucu', 'tokpet', 'customer', 'serficnya', 'respon', 'duit', 'tarik', 'rekening', 'perlindingan', 'konsumen']"
"Jir gratis ongkirnya udh ndk ada lagi ,,,disitu dipamerin kalo ada kupon gratis ongkir,,pas dipencet katanya ndk bisa dikleim ,,,kesel saya ,,, -_-",1,0,gratis ongkirnya ndk dipamerin kupon gratis ongkir pas pencet ndk dikleim kesel,75,1.0,0.6982,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['gratis', 'ongkir', 'ndk', 'dipamerin', 'kupon', 'gratis', 'ongkir', 'pas', 'pencet', 'ndk', 'dikleim', 'kesel']"
up date terus tapi melelet terus payah,1,0,up date lelet,76,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['up', 'date', 'lambat']"
Gangguan apa lagi si saya udah ngantri berjam jam di Indomaret malah kasir ya bilang shope lagi ganguan.untuk pihak shopee mohon lah kerja sama ya soal ya shopee udah jadi apk paling di minati,2,0,ganggu ngantri jam jam indomaret kasir bilang ganguan apk minat,77,2.0,0.7116,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ganggu', 'antri', 'jam', 'jam', 'minimarket', 'kasir', 'bilang', 'ganguan', 'aplikasi', 'minat']"
Rating segini dulu sampai perbaiki pengiriman barangnya.. gk nyaman ketika tracking terkirim tapi barang belum ditangan.. toko sebelah juga ada free ongkir tapi gk begini amat.. kalau dikasih fitur memilih kurir sendiri lebih baik..,2,0,rating gin kirim barang nyaman tracking kirim barang tang toko belah free ongkir fitur pilih kurir,78,0.0,0.535,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['rating', 'gin', 'kirim', 'barang', 'nyaman', 'tracking', 'kirim', 'barang', 'tang', 'toko', 'belah', 'free', 'ongkir', 'fitur', 'pilih', 'kurir']"
"Sangat tidak puas. Krna saya sudah berapa kali mengulang untuk masuk kedlm akun malaa dgn tulisan""mohon beberapa saat lagi"" dan pdhl jringn hp sayaa baik""saja lancarr""aja mohon diperbaiki lagi agar lancarr dan tidak sulit untuk masuk ke akun pribadi. Trimaksih!",2,0,krna ulang kedlm akun malaa tulis pdhl jringn hp sayaa lancarr lancarr sulit akun pribadi trimaksih,79,2.0,0.7199,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['krna', 'ulang', 'kedlm', 'akun', 'malaa', 'tulis', 'pdhl', 'jringn', 'handphone', 'sayaa', 'lancarr', 'lancarr', 'sulit', 'akun', 'pribadi', 'trimaksih']"
Min saya johri peserta kartu prakerja saya mau menanyakan saya membeli pelatihan memakai akun kk saya.. Apakah nnti bermasalah di insentif ? Mohon bntuannya min,1,0,johri kartu beli latih pakai akun nnti insentif bntuannya,80,3.0,0.6105,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['johri', 'kartu', 'beli', 'latih', 'pakai', 'akun', 'nnti', 'insentif', 'bntuannya']"
Udah hampir 1 bulan saldonya ga masuk kerekening toko penjual ini gimana saya mau jualan ga bisa belanja,1,0,saldo rekening toko jual jual belanja,81,0.0,0.7996,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['saldo', 'rekening', 'toko', 'jual', 'jual', 'belanja']"
Yg kesisi ksih bintang 1 gara ordernya di cancel hayo ngaku wkwkwkw,1,0,sis ksih bintang gara order cancel hayo ngaku wkwkwkw,82,2.0,0.7859,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['sis', 'ksih', 'bintang', 'gara', 'order', 'cancel', 'hayo', 'mengaku', 'wkwkwkw']"
AYO DONG ZALORA..INI PESANAN AKU YG KE 2 Pesanan yg pertama bagus cepat datang nya yg pesanan yg ke 2 ini aku pesan 6 barang yg datang baru 5 yg 1 nya kemana yah.. ko sampe sekarang belum dateng juga tolong dong kepastiannta gi mna...?jadi bingung ??,2,0,pesan pesan cepat pesan pesan barang sampe dateng tolong kepastiannta gi mna bingung,83,0.0,0.5053,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['pesan', 'pesan', 'cepat', 'pesan', 'pesan', 'barang', 'sampai', 'dateng', 'tolong', 'kepastiannta', 'gi', 'mna', 'bingung']"
Gratis ongkir banyak syarat tidak seperti dulu,1,0,gratis ongkir syarat,84,1.0,0.9901,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['gratis', 'ongkir', 'syarat']"
Pengalaman amat buruk belanja disini ada status seler req pickup kurir dateng cancel pickup barang belum ready tolong jelaskan sapa yang bohong seler atau kurir,1,0,alam belanja status seler req pickup kurir dateng cancel pickup barang ready tolong sapa bohong seler kurir,85,0.0,0.5263,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['alam', 'belanja', 'status', 'seler', 'req', 'pickup', 'kurir', 'dateng', 'cancel', 'pickup', 'barang', 'siap', 'tolong', 'sapa', 'bohong', 'seler', 'kurir']"
"mau download buka lapak gak jd , liat ulasan nya semua bintang 1 mengerikan , gak jd deh",1,0,download ulas bintang keri,86,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['unduh', 'ulas', 'bintang', 'keri']"
Bisa gak jgn jd spam yg apa2 muncul di aplikasi lain,1,0,jgn spam muncul aplikasi,87,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['jangan', 'spam', 'muncul', 'aplikasi']"
Setiap saya buka appnya selalu minta update,1,0,appnya update,88,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['appnya', 'update']"
Akun aku hilang dan ga bisa login pdahal msih ada Shopee pay nya 400.000????,2,0,akun hilang login pdahal msih pay,89,2.0,0.7956,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['akun', 'hilang', 'login', 'pdahal', 'msih', 'bayar']"
harga ongkir produk yang dikirim dari luar negeri sangatlah mahal ????????????,1,0,harga ongkir produk kirim negeri mahal,90,0.0,0.4765,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['harga', 'ongkir', 'produk', 'kirim', 'negeri', 'mahal']"
"Ngikutin Shopee dari awal. Makin seret buat user, padahal reward gold. ??",2,0,ngikutin seret user reward gold,91,0.0,0.3322,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['ngikutin', 'seret', 'user', 'reward', 'gold']"
Kuranggg bagusss d update ga. Bisa bisa menyebalkan,1,0,kuranggg bagusss update sebal,92,1.0,0.6612,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['kuranggg', 'bagusss', 'update', 'sebal']"
"Kecewa berat ...br sekali pakai tp kena tipu ,barang blm dikirim tp sipelapak maksa minta konfirmasi barang telah dikirim dan akhirnya akun sipelapak sengaja dioff oleh pelapak,dan akhirnya komplen pun ke cs bukalapak ga nyelesain mslh,sy ga mau byr paylaternya Krn sy merasa dirugikan oleh pelapaknya,dia yg dpt duitnya sy yg suruh byr,",1,0,berat br pakai tipu barang kirim sipelapak maksa konfirmasi barang kirim akun sipelapak sengaja dioff komplen cs nyelesain mslh byr paylaternya rugi duit suruh byr,93,2.0,0.6991,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['berat', 'baru', 'pakai', 'tipu', 'barang', 'kirim', 'sipelapak', 'maksa', 'konfirmasi', 'barang', 'kirim', 'akun', 'sipelapak', 'sengaja', 'dioff', 'komplen', 'customer service', 'nyelesain', 'masalah', 'bayar', 'paylaternya', 'rugi', 'duit', 'suruh', 'bayar']"
"Shopee semakin kesini, makin parah.saya memakai shopee lama,tapi kenapa setiap saya cek,aut gagal terus capek dech.",1,0,kesini pakai cek aut gagal capek,94,2.0,0.994,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kesini', 'pakai', 'cek', 'aut', 'gagal', 'capek']"
"saya baru install shopee otomatis dpt voucher gratis ongkir+Voucher potongan 30rb berlaku hari ini juga & skrg sdh 22.15. Setelah checkout barang, beberapa menit kemudian dpt notif ""AKUN DIBATASI"" ?? Setelah di telusuri live chat, ternyata akun di batasi karena penyalahgunaan penggunaan Voucher. Gk waras banget, dikasih voucher pengguna baru eh tapi setelah di pake akun buru2 di batasi, kentara banget kalo voucher pengguna barunya BOHONGAN. pas mau ngisi formulir tau2 ke logout sendiri. TERTIPU!",1,0,install otomatis voucher gratis ongkir voucher potong rb skrg checkout barang menit notif akun batas telusur live chat akun batas penyalahgunaan voucher waras voucher pake akun buru batas kentara voucher bohong pas ngisi formulir tau logout tipu,95,2.0,0.4641,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['install', 'otomatis', 'voucher', 'gratis', 'ongkir', 'voucher', 'potong', 'ribu', 'sekarang', 'checkout', 'barang', 'menit', 'notif', 'akun', 'batas', 'telusur', 'live', 'chat', 'akun', 'batas', 'penyalahgunaan', 'voucher', 'waras', 'voucher', 'pakai', 'akun', 'buru', 'batas', 'kentara', 'voucher', 'bohong', 'pas', 'mengisi', 'formulir', 'tahu', 'logout', 'tipu']"
Shopee pay error,1,0,pay error,96,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bayar', 'error']"
Saya suka aplikasi ini bisa dapat scar,1,0,aplikasi scar,97,3.0,0.9712,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'scar']"
Saya minta Shopee di perbaruin lgi krna skrng Shopee jdi aneh,1,0,perbaruin krna skrng aneh,98,1.0,0.9901,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['perbaruin', 'krna', 'skrng', 'aneh']"
Jelek uang saya ilang jangan beli disini,1,0,uang ilang beli,99,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['uang', 'hilang', 'beli']"
Kok ga ada layanan codnya,2,0,layan codnya,100,0.0,0.9712,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['layan', 'codnya']"
"Sekarang lazada gak bisa cod ya, gak kaya dulu banyak barang yg bisa cod",1,0,cod kaya barang cod,101,1.0,0.745,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['cod', 'kaya', 'barang', 'cod']"
shoppe sekarang ongkir nya mehong banget ya padahal udah pake vhocher gratis ongkir tapi tetep aja mehong payah si. dan pengiriman nya juga lelet biasanya 3/4harian udah sampe ini smpk seminggu lebih baru dateng astaga kecewa bngt si,2,0,ongkir mehong pake vhocher gratis ongkir tetep mehong kirim lelet sampe smpk minggu dateng astaga,102,1.0,0.6911,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ongkir', 'mahal', 'pakai', 'vhocher', 'gratis', 'ongkir', 'tetep', 'mahal', 'kirim', 'lambat', 'sampai', 'smpk', 'minggu', 'dateng', 'astaga']"
Mohon maaf... Saya hrus bilang. Masa saya pakai kunci sidik jadi untuk konfirmasi pembayaran. Tiba� sya bngun shoppe pay sya sdh transaksi k ggogle play sebesar 180k. Pdhal saya tidak melakukan pembayaran atau tgihan apa�!!!! Sangatt kecewa...mau di kembalikan dana pun tidak ada.... Uninstall... Begini� yg bkin orang malas pke shoppe pay,1,0,maaf bilang pakai kunci sidik konfirmasi bayar sya bngun pay sya transaksi ggogle play pdhal bayar tgihan sangatt dana uninstall bkin malas pke pay,103,2.0,0.6384,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['maaf', 'bilang', 'pakai', 'kunci', 'sidik', 'konfirmasi', 'bayar', 'sya', 'bngun', 'bayar', 'sya', 'transaksi', 'ggogle', 'play', 'pdhal', 'bayar', 'tgihan', 'sangatt', 'dana', 'uninstall', 'bikin', 'malas', 'pke', 'bayar']"
Satu dulu nanti klau pelayanannya bagus saya tambahin ya?????? Baca ulasan di bawah banyak yg ngasih bintang satu berarti banyak yg dikecewakan oleh blibli tapi kalo layananya lebih baik dari toko online sebelah saya hapus toko sebelah,1,0,klau layan tambahin baca ulas ngasih bintang layananya toko online belah hapus toko belah,104,2.0,0.5988,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['klau', 'layan', 'tambahin', 'baca', 'ulas', 'beri', 'bintang', 'layananya', 'toko', 'online', 'belah', 'hapus', 'toko', 'belah']"
"PARAH! MINTA RESEND VOUCHER KE NOMOR AKTIF AJA GAK DIGUBRIS. LAGIAN MAIN UBAH SNK AJA, BIASANYA JUGA KIRIM KE EMAIL!! 750 RIBU TUH WOY MELAYANG!!!",1,0,resend voucher nomor aktif gubris main ubah snk kirim email ribu layang,105,2.0,0.5151,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['resend', 'voucher', 'nomor', 'aktif', 'gubris', 'main', 'ubah', 'snk', 'kirim', 'email', 'ribu', 'layang']"
"Saya kasih bintang 1..krn mungkin kalau saya kasih bintang. Iklan Google play ini berhenti dari aplikasi lazada ku.. Sangat menjengkelkan. Setiap detik selalu muncul iklan ini... Tolong berhenti kn yoooo,,,,",1,0,bintang bintang iklan google play henti aplikasi jengkel detik muncul iklan tolong henti kn yoooo,106,2.0,0.9973,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bintang', 'bintang', 'iklan', 'google', 'play', 'henti', 'aplikasi', 'jengkel', 'detik', 'muncul', 'iklan', 'tolong', 'henti', 'kan', 'yoooo']"
Lemot pake banget,1,0,lot pake,107,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['lemot', 'pakai']"
Maaf saya kasih bintang 1 dulu soal nya Semakin hari semakin parah ini aplikasi shopee buka aplikasi error terus tolong dong tim shopee nya di perbaikin lagi aplikasi nya kalo terus seperti ini bisa2 sepi orang belanja di shopee nih,1,0,maaf bintang aplikasi aplikasi error tolong tim perbaikin aplikasi sepi belanja,108,3.0,0.4833,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['maaf', 'bintang', 'aplikasi', 'aplikasi', 'error', 'tolong', 'tim', 'perbaikin', 'aplikasi', 'sepi', 'belanja']"
"Susah didownload,apa penywbabnya.",1,0,susah didownload penywbabnya,109,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['susah', 'didownload', 'penywbabnya']"
.???? SHOPEE KOK SEKARANG ADA BIAYA PENANGANAN 2500....BIASANYA UNTUK TRANSAKSI COD...TAPI SEKARANG TRANSAKSI APAPUN ADA BIAYA PENANGANAN...PARAAAAHHH.... 2500 X 1000 pengguna aja sudah luar biasa nyari duitnya..... Mendiny di olshop sebelah....murah,1,0,biaya tangan transaksi cod transaksi biaya tangan paraaaahhh nyari duit mendiny olshop belah murah,110,2.0,0.6178,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['biaya', 'tangan', 'transaksi', 'cod', 'transaksi', 'biaya', 'tangan', 'paraaaahhh', 'cari', 'duit', 'mendiny', 'olshop', 'belah', 'murah']"
Lama lama shopee suka keluar sendri tolong dong di perbaiki lagi biar lebih nyaman,1,0,sendri tolong nyaman,111,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['sendri', 'tolong', 'nyaman']"
Kecewa berat belanja di jdid mending di zilingo ok banget gak kecewa,1,0,berat belanja mending zilingo,112,2.0,0.6612,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['berat', 'belanja', 'lebih baik', 'zilingo']"
"Kurang puas karena waktu pengirimannya lama, udah 5 hari pesanan belum diterima!",2,0,kirim pesan,113,0.0,0.9853,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kirim', 'pesan']"
"Kecewa sama pengiriman zalora , sudah kesekian kali belanja d zalora dan tetap kendala d pengiriman, mau hubungi operator juga ruwet, coba zalora pke ekspedisi yg lebih cepat kaya JNE, kalo yg dipake sekarang SAP lambat",1,0,kirim sekian belanja kendala kirim hubung operator ruwet pke ekspedisi cepat kaya dipake sap,114,0.0,0.3611,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kirim', 'sekian', 'belanja', 'kendala', 'kirim', 'hubung', 'operator', 'ruwet', 'pke', 'ekspedisi', 'cepat', 'kaya', 'dipake', 'sap']"
"Masuk jga engga paket nya,sya sudah cek CS XL,sdh cek My XL,sdh cek *123#, & krim bukti""nya ?? Pengembalian dana di tolak oleh pihak shopee,prcuma jga jd Member Platinum,mengecewakan.... Sprti inikah pelayanan shopee !!!",1,0,engga paket sya cek cs xl cek my xl cek krim bukti dana tolak prcuma member platinum sprti layan,115,2.0,0.6077,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['engga', 'paket', 'sya', 'cek', 'customer service', 'xl', 'cek', 'my', 'xl', 'cek', 'krim', 'bukti', 'dana', 'tolak', 'percuma', 'member', 'platinum', 'seperti', 'layan']"
